MORTIMER-WOKEFIELD-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU673656,Long,-1.0342658,Lat,51.385465,Elevation,220,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,1.41,0.69,2.85,2.53,0.48,3.39,0.64,1.38,0.72,2,0.93,4.1,3.22,0.59,3.39,1.1,1.35,3.39,3.34,2.33,2.55,2.53,1.31,2.69,2.01,3.07,1.96,3.06,1.32,3.62,1.3,2.24,2.02,1.92,0.57,4.47,4.87,2.36,4.78,,2.56,2.75,,,,,,,,
February,,1.86,1.15,1.18,2.64,0.49,1.84,1.34,1.06,0.4,2.85,1.38,1.77,1.03,2.84,4.12,4.46,0.92,1.06,2.65,0.44,0.41,2.21,3.31,0.34,3.13,1.77,3.58,2.04,0.81,0.83,1.52,0.11,4.01,0.07,2.33,1.95,4.38,0.52,1.19,,2.37,0.57,,,,,,,,
March,,1.17,1.71,3.42,1.33,3.73,1.44,0.82,2.72,2.96,0.74,1.57,3.24,2.17,4.38,0.93,4.75,1.92,0.97,4.72,1.48,1.13,1.91,2.26,0.61,0.48,0.68,2.43,2.12,0.04,0.9,0.18,1.78,2.69,2.21,0.57,2.01,3.85,0.17,1.25,,2.75,2.19,,,,,,,,
April,,2.08,0.8,1.96,1.26,1.57,0.49,3.48,3.78,1.83,1.83,1.23,0.06,2.81,0.81,0.84,0.77,1.54,3.28,1.97,3.19,0.7,3.04,3.16,2.87,1.93,3.15,1.54,1.39,1.09,1.95,3.11,2.54,1.04,1.25,3.13,1.77,2.02,0,2.78,,1.29,1.22,,,,,,,,
May,,0.65,2.02,3.16,3.26,1.28,1.53,1.71,1.36,1.54,2.07,1.87,1.29,2.17,1.5,3.46,1.74,1.15,1.52,0.21,1.29,1.26,0.67,1.93,3.23,3.65,1.77,1.02,1.63,1.23,1.8,3.29,4.36,1.74,0.64,1.19,0.92,3.86,1.65,1.33,,1.32,2.65,,,,,,,,
June,,1.88,2.64,5.25,0.9,4.58,2.51,2.34,0.87,5.07,3.36,1.6,3.63,0.68,1.3,0.84,1.8,2.54,0.94,0.95,1.9,0.28,1.24,0.43,2.69,0.02,3.01,3.18,2.44,1.47,0.37,1.21,1.16,1.6,1.3,3.89,3.86,1.44,0.69,1.9,,1.83,,,,,,,,,
July,0.74,2,1.01,2.97,1.92,0.79,0.34,1.79,2.32,2.54,2.4,0.32,1.44,1.25,2.7,4.89,0.83,6.13,5.39,1.49,5.89,0.11,4.7,0.93,3.83,4.03,2.3,4.28,1.73,1.07,2.01,4.09,2.06,1.18,1.4,0.68,3.86,1.06,2.19,3.72,,4.99,1.43,,,,,,,,
August,2.89,1.84,3.48,3.54,2.56,3.17,0.86,1.48,3.09,1.75,2,0.82,4.66,1.1,1.78,2.48,4.82,4.46,1.13,2.56,1.21,1.85,3.47,2.27,2.36,3.36,0.64,3.15,2.09,0.59,2.7,4.01,2.65,0.47,2.85,2.69,0.77,0.74,1.89,1.37,,3.92,,,,,,,,,
September,0.55,1.51,1.04,1.87,1.52,1.39,0.78,0.8,1.88,2.89,0.27,1.32,2.38,1.93,0.96,3.09,1.35,2.01,5.31,3.37,0.99,2.13,1.42,1.9,3.13,2.75,0.61,5.51,1.67,0.32,2.66,1.86,2.43,3.53,1.98,3.73,3.05,2.19,0.9,0.79,,0.43,,,,,,,,,
October,2.46,2.3,1.61,7.89,1.43,1.58,5.29,4.93,1.46,4.35,4.46,2.33,2.44,4.4,2.03,3.59,4.38,4.41,1.61,0.92,1.98,0.99,0.72,4.92,3.44,3.56,2.61,1.5,4.47,2.89,1.19,0.53,3.99,1.84,1.5,3.48,1.74,3.19,2.97,5.76,,1.37,2.98,,,,,,,,
November,2.06,0.4,2.41,1.61,1.59,2.57,3.6,2.1,1.03,0.61,3.4,3.32,1.52,2.38,2.32,2.17,3.82,0.47,2.17,1.67,1.26,1.8,1.82,1.58,2.41,1.7,5.88,3.06,2.29,6.92,4.66,3.29,1.43,0.83,1.77,4.59,3.54,1.05,3.89,3.93,,2.71,1.76,,,,,,,,
December,3.39,3.6,1.44,2.14,2.39,0.65,2.02,3.8,2.56,2.96,3.93,5.9,3.09,1.08,6.72,5.61,3.13,1.06,2.03,4.77,2.12,1.33,2.35,2.24,3.92,2.91,0.39,3.86,2.74,5.98,2.76,0.82,0.61,0.46,6.75,3,2.39,2.83,3.16,1.35,,1.36,,,,,,,,,
Total,,20.7,20,37.84,23.33,22.28,24.09,25.23,23.51,27.62,29.31,22.59,29.62,24.22,27.93,35.41,32.95,27.96,28.8,28.62,24.08,14.54,26.08,26.24,31.52,29.53,25.88,35.07,27.67,23.73,25.45,25.21,25.36,21.41,23.64,29.85,30.33,31.48,20.39,30.15,,26.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is Wokefield Park, not sure which building. Altitudes match. +/-200m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
