"LEIGH (MIDDLETON GREEN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2361/7,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,,1.94,,
February,,,,,,,,,,2.02,,
March,,,,,,,,,,2.48,,
April,,,,,,,,,1.91,2.50,,
May,,,,,,,,,1.68,1.79,,
June,,,,,,,,,2.22,0.84,,
July,,,,,,,,,5.89,3.70,,
August,,,,,,,,,2.73,0.81,,
September,,,,,,,,,0.81,1.54,,
October,,,,,,,,,3.49,4.23,,
November,,,,,,,,,4.81,7.78,,
December,,,,,,,,,2.02,2.93,,
Total,,,,,,,,,,32.56,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.56,32.56,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
