"STANDEDGE (CAS. SHAW BROADHEAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3101,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,5.21,3.84,4.77,5.51,5.70,12.86,2.42,7.64,
February,,,,6.87,1.67,7.54,4.72,2.03,6.65,1.07,1.25,
March,,,,2.81,1.87,2.56,2.47,7.05,3.30,1.52,3.85,
April,,,,4.15,2.68,3.78,2.60,5.73,1.56,1.98,4.54,
May,,,,5.54,6.92,4.62,6.78,2.03,2.41,3.94,3.19,
June,,,,1.57,3.98,0.16,4.28,5.40,8.20,1.64,2.50,
July,,,,6.07,4.69,2.75,4.01,3.57,2.62,3.22,9.16,
August,,,,6.14,6.46,4.98,5.73,8.59,6.93,7.03,7.46,
September,,,4.55,5.05,6.43,4.52,4.08,8.02,0.81,2.46,5.09,
October,,,1.56,6.06,7.47,7.54,5.01,5.75,6.32,6.52,7.64,
November,,,4.04,8.69,3.11,3.74,6.21,6.05,8.54,10.08,6.49,
December,,,6.15,4.92,6.67,4.60,3.16,1.63,4.20,8.77,4.53,
Total,,,,63.08,55.79,51.56,54.56,61.55,64.40,50.65,63.34,
Calc annual,0.00,0.00,16.30,63.08,55.79,51.56,54.56,61.55,64.40,50.65,63.34,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,
