"KILCONQUHAR, BALCARRES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,5.39,2.54,2.07,,
February,,,,,,,,1.92,1.62,3.36,,
March,,,,,,,,2.83,1.04,3.11,,
April,,,,,,,,3.05,1.48,2.93,,
May,,,,,,,,2.62,3.56,2.03,,
June,,,,,,,,3.28,3.06,3.76,,
July,,,,,,,,4.97,1.31,6.70,,
August,,,,,,,,8.49,4.03,3.80,,
September,,,,,,,,1.95,3.96,1.94,,
October,,,,,,,,3.90,2.71,1.10,,
November,,,,,,,,3.63,3.37,2.53,,
December,,,,,,,,2.88,4.26,1.25,,
Total,,,,,,,,44.91,32.94,34.58,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.91,32.94,34.58,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,,
