"COLINSBURGH (BALCARRES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5486,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.92,3.84,2.66,1.44,4.13,1.56,2.97,4.92,1.53,-999.00,,
February,4.78,1.71,0.94,0.84,2.57,0.96,3.25,2.24,0.89,,,
March,2.78,1.78,0.97,0.45,1.38,2.95,5.06,100.00,1.38,2.94,,
April,1.62,1.11,0.91,2.23,1.64,0.55,2.34,-999.00,0.96,,,
May,1.99,3.13,3.83,2.03,3.89,1.97,4.46,-999.00,1.40,,,
June,0.88,1.22,2.15,2.57,2.40,2.78,3.02,100.00,1.06,,,
July,2.83,,3.06,2.39,2.84,4.17,1.40,1.82,2.13,,,
August,3.13,,5.44,2.39,3.78,3.17,0.19,7.25,3.04,,,
September,0.89,,2.43,3.31,3.58,3.76,1.58,2.71,,,,
October,3.63,,2.29,2.70,4.80,0.58,1.49,3.73,,,,
November,3.37,,1.02,5.09,1.24,6.00,1.90,1.55,,,,
December,0.86,,1.32,2.61,2.67,2.36,1.57,2.22,,,,
Total,29.68,,27.02,28.05,34.92,30.81,29.23,-999.00,,,,
Calc annual,29.68,12.79,27.02,28.05,34.92,30.81,29.23,226.44,12.39,2.94,,
Difference,-0.00,NaN,0.00,0.00,0.00,0.00,0.00,-1225.44,NaN,NaN,,
