"BRUCKLAY CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5658,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.44,2.12,3.62,3.04,2.37,1.55,4.13,2.25,3.33,2.54,2.38,
February,1.53,0.61,2.32,8.04,2.28,5.67,3.14,1.72,1.01,1.82,1.68,
March,5.31,2.57,2.23,1.66,2.63,2.22,1.96,1.97,2.63,0.44,1.64,
April,3.49,1.99,4.14,3.00,1.38,2.36,2.83,3.27,2.71,1.86,2.94,
May,4.17,2.75,1.35,8.39,5.35,4.13,2.52,3.05,2.09,1.60,1.30,
June,0.95,2.12,2.25,2.21,1.32,1.51,2.37,4.08,3.56,2.59,2.41,
July,2.93,2.91,4.19,2.82,3.90,2.78,3.16,1.19,2.75,2.64,2.21,
August,2.12,2.27,2.40,5.02,5.48,1.49,2.29,2.85,2.91,3.13,6.73,
September,4.11,1.12,3.27,3.79,4.88,4.35,5.35,8.03,3.18,1.72,6.22,
October,2.86,1.51,2.64,4.65,2.81,3.81,7.24,5.14,2.86,4.75,4.77,
November,1.31,2.64,2.83,6.12,3.17,3.54,3.69,5.23,4.39,3.42,4.90,
December,3.08,2.58,2.64,4.44,2.51,3.41,1.90,2.42,4.78,6.17,3.23,
Total,33.30,25.19,33.88,53.18,38.08,36.82,40.58,41.20,36.20,32.68,40.41,
Calc annual,33.30,25.19,33.88,53.18,38.08,36.82,40.58,41.20,36.20,32.68,40.41,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
