"PULBOROUGH (BIGNOR PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,451/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.89,4.32,7.39,2.96,1.89,3.96,4.39,7.78,1.95,1.58,,
February,4.68,0.59,2.14,0.78,3.08,4.38,2.23,1.94,1.75,7.25,,
March,4.08,3.42,0.70,0.17,1.96,1.58,8.79,1.07,1.47,2.21,,
April,1.57,1.98,1.39,2.23,1.37,2.89,2.43,2.36,2.20,2.63,,
May,2.70,3.57,3.59,1.29,2.37,3.43,1.28,3.22,2.29,1.27,,
June,1.82,0.38,0.76,2.33,2.93,4.23,2.82,2.90,0.77,1.33,,
July,3.12,1.77,2.50,3.31,6.98,2.27,2.00,1.81,0.11,3.76,,
August,4.82,4.99,1.84,2.12,1.98,6.44,0.84,4.68,1.50,4.02,,
September,0.27,3.30,1.75,2.93,2.68,5.20,1.22,3.29,1.77,4.75,,
October,1.18,4.62,4.25,4.58,4.86,0.79,0.87,2.21,9.39,0.76,,
November,4.14,2.50,2.11,6.50,0.32,6.99,2.17,2.21,4.13,8.29,,
December,3.70,4.58,2.88,3.25,5.37,4.73,3.60,5.06,2.77,2.59,,
Total,35.97,36.02,31.30,32.45,35.79,46.89,32.64,38.53,30.10,40.44,,
Calc annual,35.97,36.02,31.30,32.45,35.79,46.89,32.64,38.53,30.10,40.44,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
