"GLEN AFFRIC (ACHAGATE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5713/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,100.00,5.58,5.04,9.98,6.68,,5.51,5.95,10.73,5.18,,
February,,2.98,9.08,4.71,8.13,,0.32,7.36,8.97,5.80,,
March,,1.12,6.29,4.38,5.64,,1.77,5.30,3.55,2.83,,
April,,2.74,7.05,3.53,2.70,,9.39,4.49,5.44,6.99,,
May,,2.45,3.23,4.69,3.75,,2.51,2.73,1.82,1.61,,
June,,2.75,4.20,5.28,-999.00,,3.30,4.05,1.29,2.36,,
July,100.00,3.32,3.74,0.88,,,3.36,3.21,1.90,3.84,,
August,5.79,4.10,4.87,2.24,,,0.31,6.10,4.18,3.54,,
September,1.71,6.39,5.21,6.27,,,7.07,5.92,1.98,11.52,,
October,7.52,7.81,8.07,8.26,,,2.69,5.34,4.69,6.69,,
November,6.54,2.49,7.89,6.09,,,10.03,5.14,4.90,4.29,,
December,7.86,8.96,5.26,7.37,-999.00,,4.88,8.28,14.51,1.67,,
Total,100.00,50.69,69.93,63.68,-999.00,,51.14,63.87,63.96,56.32,,
Calc annual,229.42,50.69,69.93,63.68,26.90,0.00,51.14,63.87,63.96,56.32,,
Difference,-129.42,-0.00,0.00,0.00,-1025.90,NaN,0.00,-0.00,0.00,0.00,,
