"DIDSBURY (LINDEN ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2928,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.72,,,,,,,,,,,
February,3.55,,,,,,,,,,,
March,2.45,,,,,,,,,,,
April,1.37,,,,,,,,,,,
May,1.32,,,,,,,,,,,
June,0.55,,,,,,,,,,,
July,3.04,,,,,,,,,,,
August,5.10,,,,,,,,,,,
September,0.61,,,,,,,,,,,
October,2.77,,,,,,,,,,,
November,2.24,,,,,,,,,,,
December,1.49,,,,,,,,,,,
Total,25.21,,,,,,,,,,,
Calc annual,25.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
