"MOFFAT (AUCHEN CASTLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5036/4,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.08,6.70,7.29,6.88,3.82,8.58,6.01,8.06,7.36,4.54,,
February,4.19,1.57,5.65,1.99,8.18,3.98,0.75,5.98,6.05,5.00,,
March,2.96,4.48,1.81,0.51,3.66,3.24,5.17,4.87,1.28,6.04,,
April,1.81,3.45,3.87,2.89,2.23,1.85,10.19,4.44,6.20,4.61,,
May,3.80,5.65,4.72,2.49,5.89,1.29,4.41,2.05,2.98,1.83,,
June,0.91,1.38,4.06,4.08,4.13,4.91,4.79,7.02,1.37,3.03,,
July,3.30,3.31,3.90,4.33,4.58,4.11,5.30,3.42,2.35,5.70,,
August,6.44,6.46,7.17,3.85,1.59,4.00,0.00,7.56,4.34,7.69,,
September,2.80,6.19,4.47,4.99,7.16,9.45,4.49,6.57,3.13,13.58,,
October,5.24,5.66,9.98,5.45,5.99,0.56,1.62,5.35,7.14,4.44,,
November,5.59,1.77,2.88,9.30,0.32,9.83,8.82,5.28,6.78,4.21,,
December,3.00,9.90,2.87,6.68,4.34,4.82,2.26,8.48,11.11,2.20,,
Total,41.12,56.52,58.67,53.44,51.89,56.62,53.81,69.08,60.09,62.87,,
Calc annual,41.12,56.52,58.67,53.44,51.89,56.62,53.81,69.08,60.09,62.87,,
Difference,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
