"BEXHILL (EGERTON PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,537,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.20,2.62,4.79,1.66,2.13,2.40,2.42,3.93,1.11,1.13,,
February,2.83,0.67,1.24,1.09,1.65,2.85,1.89,1.46,1.12,4.67,,
March,2.25,3.31,0.32,0.02,0.85,1.41,6.90,0.62,0.94,1.33,,
April,1.21,1.12,1.24,1.48,1.31,1.60,1.65,1.00,1.31,2.11,,
May,1.97,2.67,1.80,0.40,1.70,2.86,2.00,1.40,1.48,1.43,,
June,1.99,0.30,1.18,1.12,0.82,2.12,2.28,1.59,0.63,1.35,,
July,2.23,1.81,1.30,2.06,3.00,2.29,1.41,1.39,1.61,2.46,,
August,3.98,1.55,1.35,2.92,0.95,5.42,0.05,3.43,0.82,2.85,,
September,0.28,2.93,1.61,2.29,1.96,2.74,1.32,2.80,2.21,2.63,,
October,1.04,2.85,2.30,4.18,1.83,1.26,0.19,1.39,8.45,1.44,,
November,4.10,2.31,1.53,5.07,0.48,3.80,1.52,1.98,4.71,5.89,,
December,1.35,2.71,2.27,1.79,3.49,3.08,2.47,2.44,1.74,2.81,,
Total,27.43,24.85,20.93,24.08,20.17,31.83,24.10,23.43,26.13,30.10,,
Calc annual,27.43,24.85,20.93,24.08,20.17,31.83,24.10,23.43,26.13,30.10,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
