"BALLYSALLAGH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6206/1/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,2.62,1.70,,
February,,,,,,,,,1.77,3.26,,
March,,,,,,,,,2.36,2.04,,
April,,,,,,,,,2.48,3.07,,
May,,,,,,,,,2.13,1.07,,
June,,,,,,,,,1.00,2.34,,
July,,,,,,,,,3.52,5.18,,
August,,,,,,,,,5.15,5.42,,
September,,,,,,,,,2.88,6.14,,
October,,,,,,,,,6.74,3.30,,
November,,,,,,,,,3.00,2.49,,
December,,,,,,,,,4.02,2.82,,
Total,,,,,,,,,37.67,38.83,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.67,38.83,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
