"DONINGTON (GRAMMAR SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2534/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.36,,4.09,2.01,1.76,,,,,,,
February,2.99,,0.48,1.85,1.39,,,,,,,
March,3.24,,0.40,0.20,0.63,,,,,,,
April,0.67,,0.73,1.82,1.20,,,,,,,
May,2.11,,2.02,1.35,0.70,,,,,,,
June,0.34,,2.13,2.37,2.22,,,,,,,
July,6.04,,1.40,1.38,1.81,,,,,,,
August,3.53,1.87,2.21,2.74,3.18,,,,,,,
September,0.84,1.37,2.03,3.50,1.18,,,,,,,
October,2.88,2.03,1.20,2.25,2.37,,,,,,,
November,2.93,2.53,1.13,2.36,0.50,,,,,,,
December,0.26,1.29,0.80,0.96,1.52,,,,,,,
Total,28.19,,18.62,22.79,18.46,,,,,,,
Calc annual,28.19,9.09,18.62,22.79,18.46,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
