"ASHBURTON (HELE HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1700/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,5.97,10.77,0.90,1.63,,
February,,,,,,,3.25,2.59,2.67,9.17,,
March,,,,,,,12.46,2.43,1.69,3.39,,
April,,,,,,,5.96,2.94,2.66,2.53,,
May,,,,,,6.50,3.47,4.01,2.99,3.56,,
June,,,,,,3.08,4.12,2.83,0.89,0.98,,
July,,,,,,1.95,2.53,1.32,1.93,5.55,,
August,,,,,,5.60,1.65,4.68,2.70,5.66,,
September,,,,,,7.44,2.74,2.32,4.01,5.52,,
October,,,,,,3.26,1.28,3.83,10.89,1.80,,
November,,,,,,12.41,3.57,2.69,6.24,9.31,,
December,,,,,,6.74,3.87,9.79,2.06,4.82,,
Total,,,,,,,50.87,50.20,39.63,53.92,,
Calc annual,0.00,0.00,0.00,0.00,0.00,46.98,50.87,50.20,39.63,53.92,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
