"PRESTBURY (HARE HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2727/4,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.09,2.98,,,,,,,,,,
February,3.90,1.82,,,,,,,,,,
March,2.38,1.87,,,,,,,,,,
April,1.59,1.64,,,,,,,,,,
May,1.73,4.85,,,,,,,,,,
June,0.48,0.76,,,,,,,,,,
July,2.59,4.12,,,,,,,,,,
August,5.88,2.62,,,,,,,,,,
September,0.73,2.32,,,,,,,,,,
October,4.75,4.59,,,,,,,,,,
November,2.92,,,,,,,,,,,
December,1.84,,,,,,,,,,,
Total,29.88,,,,,,,,,,,
Calc annual,29.88,27.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
