"BRIGHTON (VARNDEAN SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,484/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,2.80,6.00,2.26,,,,,,,,
February,,0.55,1.46,0.90,,,,,,,,
March,,3.44,0.40,0.12,,,,,,,,
April,,0.93,1.34,1.83,,,,,,,,
May,,2.61,2.04,0.40,,,,,,,,
June,,0.07,2.02,1.38,,,,,,,,
July,,1.96,2.54,2.40,,,,,,,,
August,,3.64,1.53,1.25,,,,,,,,
September,,2.70,1.79,2.21,,,,,,,,
October,,3.45,3.20,4.04,,,,,,,,
November,,1.34,2.16,5.07,,,,,,,,
December,,2.62,2.17,1.62,,,,,,,,
Total,,26.11,26.65,23.48,,,,,,,,
Calc annual,0.00,26.11,26.65,23.48,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
