"KNOCK (HAWTHORNDEN ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6205/9,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,4.08,4.48,7.41,2.55,1.49,,
February,,,,,,2.29,2.16,2.18,1.72,3.52,,
March,,,,,,1.92,5.67,1.95,1.75,1.62,,
April,,,,,,0.69,3.53,1.24,1.66,3.16,,
May,,,,,,1.37,3.93,1.87,2.12,1.48,,
June,,,,,,2.41,3.27,3.80,0.58,2.61,,
July,,,,,,2.93,4.10,2.10,2.44,4.91,,
August,,,,,,5.00,0.39,3.98,3.77,5.42,,
September,,,,,,6.10,2.58,3.88,2.57,5.47,,
October,,,,,,1.60,1.97,2.29,5.42,2.65,,
November,,,,,,4.75,4.38,,2.95,3.04,,
December,,,,,,3.71,2.77,5.58,3.90,4.12,,
Total,,,,,,36.85,39.23,,31.43,39.49,,
Calc annual,0.00,0.00,0.00,0.00,0.00,36.85,39.23,36.28,31.43,39.49,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,NaN,0.00,0.00,,
