"BROMSGROVE (LR BITTALL RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2437,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.98,3.89,5.32,2.42,1.73,2.16,2.20,5.03,1.70,0.84,,
February,2.84,1.07,1.70,1.66,2.28,1.90,1.45,1.29,0.81,5.07,,
March,2.64,2.36,1.04,0.49,0.96,1.01,6.24,1.12,1.83,1.20,,
April,1.58,1.13,0.94,1.77,1.03,3.00,2.40,1.92,2.44,2.38,,
May,2.57,3.80,3.89,0.67,2.73,2.58,2.26,2.58,3.05,1.92,,
June,2.10,0.07,2.46,1.61,3.06,3.25,1.69,4.19,0.44,3.39,,
July,4.76,1.75,1.37,3.87,2.47,1.99,2.74,1.61,3.28,2.81,,
August,4.50,2.45,1.64,1.92,1.74,5.73,0.69,5.01,1.32,3.88,,
September,0.77,1.27,1.79,4.20,1.74,3.97,1.37,2.76,1.73,4.32,,
October,2.85,3.22,2.30,3.65,3.55,0.42,0.49,2.99,5.67,0.91,,
November,3.72,1.57,1.89,4.91,0.46,6.17,1.88,1.86,3.62,4.78,,
December,1.80,3.91,1.35,1.93,3.69,2.83,2.53,4.65,1.55,1.81,,
Total,34.11,26.49,25.69,29.10,25.44,35.01,25.94,35.01,27.44,33.31,,
Calc annual,34.11,26.49,25.69,29.10,25.44,35.01,25.94,35.01,27.44,33.31,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
