"EPSOM (DOWNS ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,133/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.14,2.81,5.79,2.02,1.73,2.15,2.04,3.64,1.17,0.89,,
February,2.16,0.60,1.74,0.81,1.53,2.42,1.65,1.65,1.44,5.00,,
March,3.32,1.60,0.27,0.08,1.17,1.23,5.06,0.92,1.01,1.23,,
April,2.23,1.70,1.00,1.58,1.25,2.33,1.94,1.74,1.83,3.36,,
May,1.66,3.67,3.04,0.59,1.80,3.56,1.44,2.55,1.95,1.51,,
June,2.53,0.21,1.71,1.97,1.55,2.47,2.44,2.60,0.90,1.60,,
July,3.28,2.01,1.37,2.01,3.54,1.31,1.19,1.23,0.95,3.47,,
August,3.85,2.77,1.34,2.51,1.43,4.64,0.35,3.98,1.73,2.46,,
September,0.41,1.74,2.01,2.47,2.35,2.96,1.34,1.52,0.33,2.75,,
October,1.22,3.72,3.41,4.04,3.30,1.10,0.21,1.86,6.57,0.51,,
November,3.02,2.24,1.37,4.19,0.31,4.23,1.19,1.69,3.14,6.44,,
December,1.88,2.97,1.83,2.64,3.88,3.22,3.08,4.05,1.29,1.87,,
Total,27.70,26.04,24.88,24.91,23.84,31.62,21.93,27.43,22.31,31.09,,
Calc annual,27.70,26.04,24.88,24.91,23.84,31.62,21.93,27.43,22.31,31.09,,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,,
