"REIGATE (CASTLE GROUNDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,121,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.53,3.25,5.71,1.92,2.25,2.63,2.52,4.29,1.21,1.06,,
February,3.01,0.76,1.49,0.95,1.83,2.52,1.99,2.05,1.31,4.80,,
March,3.71,1.90,0.42,0.16,1.38,1.45,6.27,0.69,1.21,1.43,,
April,1.81,1.64,1.12,1.76,1.09,2.82,2.00,1.70,1.70,2.97,,
May,1.90,3.52,2.57,0.56,1.81,2.57,1.49,1.63,2.07,1.54,,
June,2.46,0.13,2.03,1.60,2.18,2.44,2.75,2.55,0.91,1.80,,
July,3.39,2.04,1.87,2.40,2.78,3.33,1.26,1.44,0.80,2.94,,
August,4.28,3.02,1.33,2.56,1.78,4.48,0.53,3.83,1.21,2.57,,
September,0.41,2.46,2.00,2.34,2.08,3.53,1.33,1.62,0.50,3.37,,
October,1.31,3.99,3.82,4.27,4.31,1.13,0.21,1.98,6.79,0.16,,
November,3.43,1.78,1.79,4.78,0.29,4.91,1.15,2.09,2.67,7.06,,
December,2.59,3.24,2.14,2.30,3.37,3.13,2.62,4.11,1.47,1.99,,
Total,30.83,27.73,26.29,25.60,25.15,34.94,24.12,27.98,21.85,31.69,,
Calc annual,30.83,27.73,26.29,25.60,25.15,34.94,24.12,27.98,21.85,31.69,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
