"SOUTHAM (BANBURY ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2449/8,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.43,2.42,3.57,1.90,1.95,1.89,1.77,4.87,1.00,0.34,,
February,2.16,1.11,1.44,1.14,2.00,1.98,1.35,1.11,1.00,3.85,,
March,2.33,1.59,0.52,0.24,0.84,1.18,5.10,0.83,1.42,1.01,,
April,1.10,0.98,0.73,1.55,1.04,2.06,1.76,1.34,2.03,1.92,,
May,1.84,2.67,2.46,0.89,2.75,2.41,1.45,4.15,2.31,3.37,,
June,2.30,0.33,3.39,2.36,2.58,2.00,0.99,2.27,0.34,2.38,,
July,4.00,1.29,0.75,2.33,1.62,2.12,1.99,2.16,0.58,3.26,,
August,4.29,2.56,1.41,2.27,1.68,5.17,0.25,5.58,1.02,1.76,,
September,0.34,0.82,1.53,3.90,1.42,3.21,1.66,2.99,2.93,3.53,,
October,2.30,2.86,1.76,3.12,4.23,0.83,0.18,2.85,6.66,0.60,,
November,2.52,2.04,1.47,3.76,0.21,5.01,1.62,1.29,2.03,3.35,,
December,1.47,2.20,0.80,1.13,2.84,2.40,2.14,2.03,1.19,1.10,,
Total,27.08,20.87,19.83,24.59,23.16,30.26,20.26,31.47,22.51,26.47,,
Calc annual,27.08,20.87,19.83,24.59,23.16,30.26,20.26,31.47,22.51,26.47,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
