"WANDSWORTH STREATHAM HILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.57,1.82,4.83,1.32,1.52,1.55,1.54,2.81,0.82,0.91,,
February,1.87,0.49,1.45,0.73,1.10,2.08,1.68,1.23,0.88,3.48,,
March,2.96,2.27,0.36,0.05,0.94,1.21,5.17,0.61,0.90,0.56,,
April,1.63,0.92,0.83,1.20,0.91,1.88,1.59,0.92,1.63,2.36,,
May,1.74,2.56,1.93,0.63,2.23,4.45,1.31,1.88,1.88,1.28,,
June,2.10,0.56,1.20,1.72,1.06,1.81,2.67,2.01,0.65,1.43,,
July,3.51,1.86,1.66,2.22,3.19,1.72,2.21,1.09,0.56,2.90,,
August,4.84,1.35,1.36,2.79,1.13,4.10,0.18,3.33,1.30,1.46,,
September,0.61,1.41,2.06,2.23,1.45,2.51,1.23,0.87,0.65,2.60,,
October,0.70,3.76,2.40,2.64,1.78,1.23,0.11,2.25,5.53,0.35,,
November,2.24,2.22,1.06,3.49,0.19,2.99,1.11,1.61,2.14,4.85,,
December,1.98,2.42,1.48,1.28,2.60,2.18,2.20,2.88,1.37,2.27,,
Total,26.75,21.64,20.62,20.30,18.10,27.71,21.00,21.49,18.31,24.45,,
Calc annual,26.75,21.64,20.62,20.30,18.10,27.71,21.00,21.49,18.31,24.45,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
