"GREAT BARDFIELD (SOUTH LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1308,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.79,,,-999.00,,1.65,2.08,3.18,1.13,1.26,,
February,1.85,,,-999.00,,2.08,1.91,1.16,1.17,3.18,,
March,3.10,,,-999.00,,1.17,4.61,1.02,0.84,0.50,,
April,1.16,,,-999.00,,0.94,1.87,1.95,1.54,1.28,,
May,1.54,,,-999.00,,1.97,0.51,2.01,1.91,1.62,,
June,0.57,,,-999.00,,2.98,2.95,1.88,0.67,1.60,,
July,1.89,,,-999.00,,4.48,3.06,1.08,1.57,3.03,,
August,4.19,,,-999.00,,3.06,0.34,4.35,1.75,1.68,,
September,0.35,,,-999.00,,2.37,1.49,1.25,0.65,2.92,,
October,1.69,,,-999.00,,0.94,0.12,1.79,4.78,0.22,,
November,2.32,,,-999.00,,2.92,0.94,1.48,1.91,3.87,,
December,1.55,,,-999.00,,2.09,2.87,1.87,1.65,1.50,,
Total,22.00,,,-999.00,,26.65,22.75,23.02,19.57,22.66,,
Calc annual,22.00,0.00,0.00,0.00,0.00,26.65,22.75,23.02,19.57,22.66,,
Difference,-0.00,NaN,NaN,-999.00,NaN,-0.00,-0.00,0.00,0.00,0.00,,
