"SOUTHAMPTON (WESTRIDGE ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,697/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,5.81,2.38,1.85,2.83,2.99,,,,,
February,,,1.14,0.38,2.01,2.94,1.44,,,,,
March,,,0.60,0.18,0.80,0.91,7.14,,,,,
April,,,0.86,1.53,1.12,2.69,2.19,,,,,
May,,,3.19,0.43,2.43,4.09,1.24,,,,,
June,,,1.44,1.88,2.40,3.77,1.42,,,,,
July,,,2.30,2.60,2.18,1.03,0.92,,,,,
August,,,1.48,2.22,1.89,3.82,1.02,,,,,
September,,,1.88,1.68,2.09,3.93,1.21,,,,,
October,,,3.84,3.63,3.21,1.78,1.32,,,,,
November,,,1.48,5.48,0.38,5.52,1.49,,,,,
December,,,2.18,2.72,4.13,3.21,2.65,,,,,
Total,,,26.20,25.11,24.49,36.52,25.03,,,,,
Calc annual,0.00,0.00,26.20,25.11,24.49,36.52,25.03,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
