"CARNOUSTIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5594,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.17,,,,,,,,,100.00,,
February,4.51,,,,,,,,,-999.00,,
March,1.94,,,,,,,,,-999.00,,
April,1.71,,,,,,,,,-999.00,,
May,1.89,,,,,,,,,-999.00,,
June,1.09,,,,,,,,,-999.00,,
July,2.76,,,,,,,,,-999.00,,
August,3.10,,,,,,,,,-999.00,,
September,0.61,,,,,,,,,5.54,,
October,3.43,,,,,,,,,1.30,,
November,3.21,,,,,,,,,3.37,,
December,0.56,,,,,,,,,1.16,,
Total,26.98,,,,,,,,,-999.00,,
Calc annual,26.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.37,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1110.37,,
