"ASHFORD (BELMORE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,278/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.81,2.57,5.70,1.71,2.37,2.15,2.37,3.39,1.72,1.52,,
February,2.68,0.99,1.48,1.56,1.78,2.90,1.94,1.12,1.25,5.17,,
March,2.08,2.65,0.34,0.21,0.90,1.75,5.65,0.84,0.90,1.06,,
April,1.32,1.48,1.63,1.48,1.27,1.97,1.53,1.30,1.35,2.50,,
May,1.61,3.07,2.47,0.62,2.39,3.82,1.23,1.76,2.01,1.34,,
June,0.74,0.29,1.46,1.45,0.68,2.98,2.59,2.52,0.90,1.15,,
July,3.30,2.87,1.70,3.20,2.01,2.29,1.74,1.77,0.87,2.12,,
August,4.69,2.33,1.14,2.32,2.34,4.47,0.03,2.86,0.97,2.77,,
September,0.26,1.92,1.85,2.54,1.11,2.16,0.94,2.26,2.35,2.09,,
October,1.41,3.44,2.67,5.01,1.80,2.56,0.28,1.53,7.08,0.77,,
November,4.44,2.19,2.01,4.94,0.81,4.38,1.73,1.56,4.12,6.32,,
December,1.66,3.13,2.03,2.36,3.99,3.27,2.91,2.50,1.32,2.68,,
Total,27.00,26.93,24.48,27.40,21.45,34.70,22.94,23.41,24.84,29.49,,
Calc annual,27.00,26.93,24.48,27.40,21.45,34.70,22.94,23.41,24.84,29.49,,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
