"DEPTFORD TELEGRAPH HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,14,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.73,2.53,4.59,1.31,2.00,1.38,1.48,2.58,0.71,0.97,,
February,1.86,0.67,1.53,0.77,1.20,2.05,1.76,1.38,0.78,3.26,,
March,2.72,2.27,0.29,0.05,0.88,1.12,4.63,0.66,0.74,0.66,,
April,1.65,0.87,0.78,1.49,0.96,1.79,1.26,1.07,1.28,2.51,,
May,1.87,2.58,2.37,0.47,1.87,3.25,1.07,1.67,1.83,1.45,,
June,2.20,0.35,1.39,1.68,1.31,1.81,2.44,2.37,0.64,1.33,,
July,3.13,1.77,1.67,1.41,2.91,1.68,1.16,0.97,0.90,3.21,,
August,4.58,1.59,1.57,2.72,1.20,4.15,0.15,3.84,0.98,1.17,,
September,0.70,1.53,1.73,2.78,1.43,2.57,1.31,0.91,0.86,2.51,,
October,0.75,4.00,2.15,2.89,1.69,1.18,0.13,2.09,5.33,0.38,,
November,2.57,2.13,1.20,3.43,0.09,2.28,1.06,1.52,2.21,4.72,,
December,1.83,2.40,1.61,1.11,2.74,2.13,2.12,2.27,1.50,2.78,,
Total,26.59,22.69,20.88,20.11,18.28,25.39,18.57,21.33,17.76,24.95,,
Calc annual,26.59,22.69,20.88,20.11,18.28,25.39,18.57,21.33,17.76,24.95,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
