"HELVELLYN (BROWN RIGG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3632/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.02,8.68,20.42,19.15,8.73,17.33,15.28,18.54,11.09,10.09,,
February,12.55,3.87,10.68,4.58,15.17,8.07,2.50,11.37,12.20,15.67,,
March,5.40,9.62,4.04,1.32,8.55,7.38,9.60,13.16,3.39,8.81,,
April,4.59,8.46,7.33,6.96,5.13,3.32,15.84,5.20,15.21,8.96,,
May,6.61,10.84,8.89,4.63,8.84,2.11,5.52,4.75,5.97,4.35,,
June,0.78,1.47,8.32,9.52,8.47,10.56,7.39,13.83,2.37,5.52,,
July,2.91,8.71,6.86,-999.00,7.96,7.90,6.45,8.21,3.24,8.77,,
August,15.10,14.43,16.08,9.04,3.05,13.51,0.09,12.59,7.07,17.43,,
September,2.69,14.72,12.59,11.55,12.62,18.64,11.65,14.36,4.23,27.46,,
October,11.06,15.32,19.22,11.93,16.60,1.41,3.80,10.99,15.45,10.53,,
November,9.89,3.69,7.70,18.20,1.08,22.27,24.18,11.22,22.56,10.05,,
December,9.95,21.20,6.17,12.66,9.99,15.50,5.97,16.95,20.77,5.11,,
Total,86.55,121.01,128.30,114.05,106.19,128.00,108.27,141.17,123.55,132.75,,
Calc annual,86.55,121.01,128.30,109.54,106.19,128.00,108.27,141.17,123.55,132.75,,
Difference,0.00,0.00,0.00,4.51,0.00,0.00,-0.00,0.00,0.00,0.00,,
