"BOLTON W.W. (SPRINGS) NO.2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2869,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.66,7.32,7.14,7.74,5.08,6.40,5.07,11.95,4.66,5.45,,
February,6.94,2.42,4.35,3.38,6.95,8.23,0.85,3.48,3.55,6.53,,
March,4.10,4.44,1.51,0.99,2.09,1.19,8.01,2.26,3.15,3.38,,
April,2.73,2.55,3.79,3.58,2.99,1.55,4.31,2.95,4.76,4.98,,
May,3.43,4.46,3.78,4.90,4.76,1.60,3.11,2.36,4.66,2.42,,
June,0.73,0.83,5.80,4.64,6.23,4.44,3.31,8.31,1.39,3.63,,
July,2.84,7.58,4.24,4.96,3.74,5.03,4.05,3.73,3.34,5.94,,
August,9.47,7.20,10.33,4.21,4.14,9.41,0.27,6.92,3.84,8.78,,
September,1.70,4.53,5.93,8.01,4.27,10.03,4.43,4.41,3.33,11.65,,
October,6.39,10.85,5.13,7.19,7.35,1.82,1.16,5.13,5.37,4.36,,
November,3.60,1.75,5.82,8.70,1.02,9.06,7.16,3.27,7.72,8.54,,
December,4.04,6.40,3.66,5.64,4.36,5.50,5.38,5.66,8.32,5.18,,
Total,47.63,60.33,61.48,63.94,52.98,64.26,47.11,60.43,54.09,70.84,,
Calc annual,47.63,60.33,61.48,63.94,52.98,64.26,47.11,60.43,54.09,70.84,,
Difference,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
