"ARDGOUR HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5397,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.45,9.51,10.51,14.56,6.83,14.03,8.69,9.95,16.07,9.98,,
February,5.68,4.54,14.16,5.73,17.04,7.97,0.00,11.16,15.56,11.79,,
March,2.70,3.63,7.95,4.75,10.98,6.39,2.41,10.66,6.94,7.05,,
April,4.12,3.04,12.13,8.45,2.99,6.54,15.67,7.51,15.64,9.49,,
May,2.15,3.31,5.50,10.14,7.88,1.74,4.15,1.93,4.54,2.48,,
June,2.50,5.98,9.25,7.33,8.57,8.39,8.87,6.99,3.97,8.10,,
July,7.36,8.92,6.94,3.37,4.82,8.60,7.64,9.97,4.15,11.08,,
August,10.33,12.91,11.75,6.16,6.41,8.12,0.05,10.41,11.90,9.45,,
September,4.28,16.10,8.32,8.49,9.01,12.11,11.79,17.76,6.15,17.92,,
October,9.95,16.59,20.17,9.46,7.04,0.76,7.21,15.74,14.98,11.09,,
November,7.15,3.83,9.15,11.31,1.28,7.34,15.45,9.10,11.03,7.47,,
December,9.69,17.35,7.90,10.57,7.90,9.11,5.60,10.68,21.56,4.51,,
Total,66.36,105.71,123.73,100.32,90.75,91.10,87.53,121.86,132.49,110.41,,
Calc annual,66.36,105.71,123.73,100.32,90.75,91.10,87.53,121.86,132.49,110.41,,
Difference,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,,
