"BATTLESDEN PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1162/8,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,2.47,3.64,1.44,1.70,1.65,1.57,4.70,0.83,0.79,,
February,,0.45,1.03,1.21,1.63,2.28,1.40,0.92,1.13,3.86,,
March,,1.21,0.62,0.23,0.63,1.41,5.99,0.72,1.40,0.79,,
April,,1.80,1.04,2.02,0.97,0.99,1.87,1.39,1.73,2.31,,
May,,2.43,2.33,0.75,1.77,2.16,1.19,3.50,2.49,4.16,,
June,,0.33,2.12,1.55,2.32,2.80,1.46,3.29,0.85,1.56,,
July,,2.67,0.70,1.95,1.99,2.03,1.74,2.03,1.11,5.23,,
August,,1.37,1.90,2.30,1.45,3.31,0.09,2.31,2.11,3.04,,
September,,0.73,1.28,2.38,2.42,4.89,1.08,2.01,0.78,2.82,,
October,,1.98,2.48,3.71,3.29,1.47,0.26,2.40,5.47,0.38,,
November,,1.61,1.45,3.06,0.41,5.15,1.20,1.39,2.68,4.55,,
December,,2.40,1.03,0.84,3.31,2.05,2.76,1.94,1.59,1.51,,
Total,,19.45,19.62,21.44,21.89,30.19,20.61,26.60,22.17,31.00,,
Calc annual,0.00,19.45,19.62,21.44,21.89,30.19,20.61,26.60,22.17,31.00,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
