"LUDGERSHALL (CONHOLT PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1528,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.85,4.03,6.38,2.61,2.03,3.57,2.09,5.76,2.09,0.56,,
February,3.23,0.71,1.34,0.97,2.52,2.49,1.18,1.07,1.89,4.94,,
March,4.03,2.24,1.11,0.47,1.16,1.26,6.29,1.24,1.62,1.62,,
April,1.78,2.09,0.92,1.20,1.06,2.18,2.59,1.87,1.82,3.43,,
May,1.86,4.36,3.13,0.61,2.45,3.55,1.43,3.93,2.65,2.53,,
June,1.48,0.29,2.16,2.62,4.03,3.66,1.44,2.78,0.86,1.27,,
July,3.66,2.09,2.01,4.44,1.55,1.35,1.64,1.09,2.33,4.98,,
August,5.38,4.69,2.67,2.70,2.13,5.99,0.60,4.09,2.27,4.41,,
September,0.43,3.15,1.95,3.00,2.72,5.86,1.19,2.79,2.56,4.89,,
October,2.20,5.00,4.14,6.54,4.74,1.54,0.55,3.25,8.52,1.02,,
November,3.53,2.19,1.70,6.88,0.31,6.44,1.95,2.16,3.33,6.50,,
December,1.86,5.57,1.83,1.99,4.21,2.59,2.78,4.27,1.67,1.79,,
Total,33.29,36.41,29.34,34.03,28.91,40.48,23.73,34.30,31.61,37.94,,
Calc annual,33.29,36.41,29.34,34.03,28.91,40.48,23.73,34.30,31.61,37.94,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
