"WELLINGBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1119/4,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,100.00,0.67,0.81,,
February,,,,,,,,100.00,0.87,3.67,,
March,,,,,,,,100.00,1.39,0.81,,
April,,,,,,,,100.00,1.61,1.92,,
May,,,,,,,,100.00,2.86,3.20,,
June,,,,,,,,100.00,0.48,2.35,,
July,,,,,,,,100.00,1.39,3.58,,
August,,,,,,,,100.00,0.84,1.80,,
September,,,,,,,,100.00,1.36,3.82,,
October,,,,,,,,3.47,4.34,0.66,,
November,,,,,,,,1.51,2.30,3.81,,
December,,,,,,,,2.71,1.50,1.17,,
Total,,,,,,,,,19.61,27.60,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,907.69,19.61,27.60,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
