"SEARDROY (STRATH CONON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5770/8,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,5.00,5.95,8.50,5.49,,
February,,,,,,,0.70,3.40,3.99,5.32,,
March,,,,,,,2.55,6.00,2.50,3.30,,
April,,,,,,,7.65,3.10,5.85,7.78,,
May,,,,,,,2.65,4.35,2.45,1.85,,
June,,,,,,,3.70,3.53,1.25,3.80,,
July,,,,,,,1.85,4.80,2.10,4.35,,
August,,,,,,3.95,0.20,6.55,5.55,3.60,,
September,,,,,,7.50,7.75,5.60,3.15,12.00,,
October,,,,,,0.85,3.20,4.21,2.60,5.80,,
November,,,,,,3.45,7.80,3.10,4.75,5.35,,
December,,,,,,5.64,4.10,4.50,13.15,3.10,,
Total,,,,,,,47.15,55.09,55.84,61.74,,
Calc annual,0.00,0.00,0.00,0.00,0.00,21.39,47.15,55.09,55.84,61.74,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
