"DORKING (BRAMESTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,112,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.88,4.04,7.19,2.59,2.37,3.24,2.73,5.46,1.17,1.09,,
February,4.10,0.83,2.36,0.99,2.51,2.31,2.04,2.67,1.61,5.74,,
March,3.46,2.21,0.62,0.10,1.74,1.34,5.83,0.94,1.15,2.02,,
April,2.10,2.22,1.47,1.81,1.42,2.82,2.48,2.36,2.18,3.42,,
May,2.26,4.23,3.21,0.97,2.09,2.87,1.31,2.58,3.07,1.42,,
June,3.06,0.13,1.34,1.89,2.95,2.71,3.31,3.36,0.78,1.44,,
July,3.21,2.16,2.01,2.04,3.75,1.75,1.86,1.30,0.82,3.30,,
August,4.56,2.69,1.44,2.56,2.17,5.34,0.59,4.43,1.82,3.89,,
September,0.39,2.14,2.44,2.63,2.70,4.06,1.65,2.24,0.62,3.90,,
October,1.22,4.51,4.34,4.58,4.09,1.45,0.38,2.31,8.37,0.53,,
November,3.93,2.17,1.60,5.43,0.32,6.14,1.27,2.04,3.45,7.36,,
December,2.95,4.26,2.36,3.02,4.74,3.63,3.50,5.49,1.82,2.20,,
Total,34.12,31.59,30.38,28.61,30.85,37.66,26.95,35.18,26.86,36.31,,
Calc annual,34.12,31.59,30.38,28.61,30.85,37.66,26.95,35.18,26.86,36.31,,
Difference,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
