"DISLEY (LYME PARK) (A)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2732,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.88,2.38,4.15,5.68,2.77,4.30,2.39,7.91,2.39,2.34,,
February,3.20,1.09,2.84,1.66,3.16,5.53,0.48,2.33,1.80,4.47,,
March,2.84,1.97,1.09,0.63,1.45,0.95,4.30,1.24,1.83,1.60,,
April,2.09,1.52,1.75,2.71,2.22,1.85,2.59,2.09,3.30,3.46,,
May,1.84,4.36,2.53,4.72,4.03,1.82,2.54,1.36,3.59,0.89,,
June,3.50,0.86,2.87,2.92,3.01,3.28,2.56,5.56,1.56,2.67,,
July,2.55,4.39,1.63,3.53,1.92,5.39,3.47,3.60,2.08,2.64,,
August,5.38,4.80,4.37,3.64,4.03,5.32,0.54,5.31,2.77,4.05,,
September,0.68,3.03,4.41,4.06,2.09,5.23,1.92,2.63,1.10,4.78,,
October,4.26,6.15,3.07,4.13,5.77,0.57,0.55,2.24,3.60,2.03,,
November,3.02,0.96,2.65,5.96,0.56,4.86,3.94,2.33,4.73,4.96,,
December,2.12,3.25,1.70,2.90,2.40,3.84,3.68,3.15,5.43,2.75,,
Total,32.36,34.76,33.06,42.54,33.41,42.94,28.96,39.75,34.18,36.64,,
Calc annual,32.36,34.76,33.06,42.54,33.41,42.94,28.96,39.75,34.18,36.64,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
