"EPSOM (RUXLEY LANE SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,144/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.28,2.17,4.65,1.25,1.36,1.31,1.39,2.83,0.90,0.82,,
February,1.76,0.46,1.51,0.67,1.09,2.31,1.26,1.08,0.81,3.74,,
March,3.47,1.66,0.29,0.04,1.07,1.15,4.55,0.72,0.90,0.74,,
April,1.45,0.91,0.82,1.44,1.12,2.34,1.71,1.35,2.00,2.77,,
May,1.65,3.09,1.95,0.80,2.79,3.32,1.32,2.01,2.21,1.65,,
June,2.18,2.88,0.92,1.92,1.24,2.43,2.62,1.93,0.85,1.41,,
July,2.85,1.82,1.43,1.61,3.43,1.18,1.56,0.93,1.21,3.00,,
August,4.34,1.47,1.29,2.92,1.43,4.71,0.35,3.51,1.37,1.90,,
September,0.29,1.13,1.52,2.06,1.96,3.02,1.32,1.04,0.49,2.45,,
October,0.71,3.15,2.54,2.89,2.40,0.89,0.14,2.37,5.64,0.41,,
November,2.54,2.17,1.11,3.31,0.25,3.20,0.91,1.57,2.16,5.35,,
December,1.49,2.40,1.49,1.58,2.71,2.46,2.52,3.41,1.06,1.56,,
Total,25.01,23.31,19.52,20.49,20.85,28.32,19.65,22.75,19.60,25.80,,
Calc annual,25.01,23.31,19.52,20.49,20.85,28.32,19.65,22.75,19.60,25.80,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
