"BALA (CENTRAL SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4324/8,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,8.47,6.27,14.20,3.68,,,
February,,,,,,11.26,1.35,4.40,3.75,,,
March,,,,,,1.61,7.14,3.93,1.65,,,
April,,,,,,1.39,4.58,2.65,6.59,,,
May,,,,,,1.66,3.65,2.25,4.08,,,
June,,,,,,5.23,3.38,5.62,0.81,,,
July,,,,,,2.42,3.38,2.12,1.66,,,
August,,,,,,8.29,0.73,5.50,2.53,,,
September,,,,,,5.86,2.32,3.31,1.15,,,
October,,,,,,1.21,0.95,3.33,9.40,,,
November,,,,,,7.04,7.65,3.78,8.75,,,
December,,,,,,6.53,5.16,6.89,7.04,,,
Total,,,,,,60.97,46.56,57.98,51.09,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,60.97,46.56,57.98,51.09,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,,
