"KILCREGGAN (PORTKIL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5318/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,10.01,6.35,,,,,
February,,,,,,4.14,1.24,,,,,
March,,,,,,3.62,4.21,,,,,
April,,,,,,2.23,6.90,,,,,
May,,,,,,1.67,5.47,,,,,
June,,,,,,3.56,4.46,,,,,
July,,,,,,3.76,5.13,,,,,
August,,,,,,3.79,0.02,,,,,
September,,,,,,6.47,,,,,,
October,,,,,,0.58,,,,,,
November,,,,,,5.78,,,,,,
December,,,,,,6.20,,,,,,
Total,,,,,,51.81,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,51.81,33.78,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,,
