"SELLING (PERRY COTTAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,309,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.24,3.12,5.10,1.59,2.40,1.80,2.50,3.96,1.56,1.70,,
February,2.75,1.39,1.61,1.05,1.84,2.49,1.50,1.95,1.16,5.04,,
March,1.82,2.69,0.36,0.30,1.01,2.31,4.59,0.86,1.05,1.01,,
April,2.08,1.41,1.54,1.28,1.08,2.41,1.48,1.68,1.74,1.88,,
May,1.87,3.05,3.19,0.65,2.78,2.82,0.92,1.61,1.93,1.88,,
June,1.80,0.30,0.93,1.50,0.44,1.83,2.45,3.27,0.55,1.20,,
July,2.48,3.01,2.82,2.94,2.72,2.09,2.63,1.70,0.55,2.70,,
August,3.86,2.11,1.25,2.21,2.80,4.35,0.11,2.83,0.80,1.82,,
September,0.27,2.22,1.90,3.20,0.82,2.23,0.82,2.33,1.91,1.86,,
October,1.85,3.63,2.73,4.70,1.73,2.42,0.42,1.56,7.75,0.41,,
November,4.35,2.41,1.44,4.89,1.36,4.79,1.40,1.39,4.39,6.91,,
December,2.06,2.72,2.12,2.37,4.26,2.98,3.01,3.13,1.66,2.62,,
Total,28.43,28.06,24.99,26.68,23.24,32.52,21.83,26.27,25.05,29.03,,
Calc annual,28.43,28.06,24.99,26.68,23.24,32.52,21.83,26.27,25.05,29.03,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
