"HARESFIELD COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2163,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.06,2.12,6.23,2.39,1.79,3.28,1.88,4.10,1.12,0.42,,
February,2.88,0.72,1.33,0.79,2.26,1.94,1.32,1.13,1.28,5.55,,
March,3.07,2.53,1.21,0.50,1.27,1.06,6.53,1.27,1.32,1.89,,
April,1.02,1.75,0.51,1.22,1.15,2.57,2.67,2.97,2.14,2.24,,
May,1.69,3.47,3.17,1.59,2.62,4.04,2.01,4.55,2.53,2.40,,
June,1.54,0.29,2.42,3.11,3.57,3.21,1.35,2.36,0.63,3.32,,
July,2.72,1.77,1.19,2.54,1.77,0.68,2.01,0.70,1.31,3.52,,
August,4.05,4.37,2.24,2.99,2.14,5.75,0.67,4.08,1.67,3.34,,
September,0.94,1.98,2.36,3.16,2.19,4.08,1.93,2.84,1.62,5.16,,
October,2.26,2.45,2.06,5.01,3.38,0.65,0.34,3.14,5.75,0.74,,
November,2.45,1.60,1.43,5.42,0.43,4.80,1.94,1.17,2.72,5.76,,
December,1.97,3.18,1.52,2.29,4.64,2.89,1.79,4.34,1.27,1.80,,
Total,27.65,26.23,25.67,31.01,27.21,34.95,24.44,32.65,23.36,36.14,,
Calc annual,27.65,26.23,25.67,31.01,27.21,34.95,24.44,32.65,23.36,36.14,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
