"BURTON LEONARD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3374/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.15,2.72,3.58,2.57,3.33,2.58,2.37,5.77,0.91,1.47,,
February,3.68,2.14,1.30,1.14,2.50,2.46,1.80,1.39,0.98,4.39,,
March,2.42,1.86,0.89,0.38,0.53,1.40,4.90,1.29,0.99,1.05,,
April,1.33,1.26,1.27,2.54,1.55,1.70,2.82,2.39,2.19,2.28,,
May,1.38,2.99,2.09,0.65,2.36,1.82,2.96,1.27,1.62,1.39,,
June,0.22,0.72,1.79,2.53,2.60,2.50,2.86,3.25,0.84,0.83,,
July,2.35,2.52,0.84,3.32,1.90,3.24,2.57,0.81,1.92,2.56,,
August,2.08,2.43,3.01,3.01,3.38,4.86,0.64,3.41,2.92,4.61,,
September,0.36,1.75,2.93,6.17,1.32,4.98,1.68,1.71,0.79,2.62,,
October,3.42,1.96,1.45,2.44,3.89,1.44,0.63,0.80,2.30,1.37,,
November,3.59,1.32,2.29,4.95,0.52,5.24,1.98,1.16,3.85,3.60,,
December,0.67,2.14,1.35,2.25,1.61,2.30,1.90,2.44,3.04,1.69,,
Total,24.65,23.81,22.79,31.95,25.49,34.52,27.11,25.69,22.35,27.86,,
Calc annual,24.65,23.81,22.79,31.95,25.49,34.52,27.11,25.69,22.35,27.86,,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
