"STOCKTON-ON-TEES (BILLINGHAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3515,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.40,2.21,2.57,1.09,4.76,1.10,1.34,5.46,0.74,1.32,,
February,4.80,2.17,0.42,1.62,1.47,0.59,2.30,0.91,0.37,2.39,,
March,1.98,0.46,0.54,0.55,0.27,1.00,2.33,0.93,0.88,0.60,,
April,0.54,0.50,0.69,1.95,1.23,2.05,2.58,1.02,1.76,1.80,,
May,1.20,1.22,1.82,0.90,2.45,1.65,2.10,1.22,0.82,1.32,,
June,0.64,0.82,0.81,2.21,1.91,1.95,2.54,4.01,0.51,1.18,,
July,0.77,3.63,1.21,3.06,1.59,3.58,2.35,0.91,1.41,2.93,,
August,2.85,2.45,3.85,2.19,2.84,3.11,0.41,4.27,1.73,4.67,,
September,0.62,2.55,3.21,3.64,1.08,3.16,2.38,1.39,0.64,2.41,,
October,3.48,2.22,1.33,2.61,3.25,1.39,0.22,1.22,2.17,1.29,,
November,2.43,1.19,2.71,3.66,0.50,4.47,1.61,1.28,2.71,5.99,,
December,0.26,1.79,1.09,0.86,0.94,2.36,1.40,1.32,2.21,2.92,,
Total,21.97,21.21,20.25,24.34,22.29,26.41,21.56,23.94,15.95,28.82,,
Calc annual,21.97,21.21,20.25,24.34,22.29,26.41,21.56,23.94,15.95,28.82,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
