"CLEISH HILLS (LOCH GLOW RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5482,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.40,2.84,3.15,3.27,2.97,2.55,3.97,5.84,2.80,2.40,,
February,4.25,0.86,1.64,0.98,5.96,2.70,2.75,3.00,1.90,2.35,,
March,2.05,1.27,1.47,0.25,1.36,2.60,4.12,1.40,0.94,2.61,,
April,1.92,2.89,1.15,2.00,1.98,0.45,3.25,1.94,2.30,2.40,,
May,4.28,3.12,3.75,2.75,4.73,1.39,2.86,2.35,2.40,1.85,,
June,0.60,1.92,3.00,3.30,3.65,3.64,5.50,4.40,0.80,1.90,,
July,2.42,2.50,2.76,3.23,3.41,3.74,4.04,3.40,2.57,5.60,,
August,4.14,2.80,5.70,4.77,2.22,3.57,0.00,8.20,4.30,4.50,,
September,1.01,3.02,3.07,4.10,4.92,5.62,2.50,3.90,1.68,6.90,,
October,3.36,2.35,4.93,3.75,5.30,0.35,2.40,3.60,3.75,3.00,,
November,2.89,0.41,1.47,6.82,1.22,5.96,3.42,2.32,3.10,3.30,,
December,1.57,2.02,1.81,3.71,3.44,2.59,1.60,3.30,3.72,1.70,,
Total,30.89,26.00,33.90,38.93,41.16,35.16,36.41,43.65,30.26,38.51,,
Calc annual,30.89,26.00,33.90,38.93,41.16,35.16,36.41,43.65,30.26,38.51,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
