"STOCKBRIDGE (HOUGHTON LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,658,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.41,3.16,5.99,2.80,2.13,2.96,2.50,6.35,0.98,0.29,,
February,2.79,0.40,1.65,0.51,2.41,2.37,1.51,1.49,1.60,5.20,,
March,3.97,2.14,0.50,0.27,0.78,1.08,6.15,0.92,1.32,1.49,,
April,1.97,2.08,0.91,1.65,0.98,2.14,2.49,1.61,2.04,2.54,,
May,1.76,3.96,3.48,0.08,1.95,3.10,1.38,3.41,2.01,1.59,,
June,1.14,0.17,1.13,2.50,3.18,3.06,1.66,1.98,0.72,1.07,,
July,1.98,1.81,2.14,3.79,1.64,1.16,1.20,0.65,1.07,4.11,,
August,4.53,4.00,1.47,2.00,1.91,4.29,0.81,3.44,1.26,4.23,,
September,0.28,2.06,1.39,2.09,2.42,6.15,0.71,2.78,2.19,3.76,,
October,1.43,4.53,4.19,5.31,4.41,1.98,0.76,2.12,8.53,1.10,,
November,2.84,1.83,1.53,5.43,0.34,6.07,1.61,1.72,3.73,5.67,,
December,2.15,4.83,2.03,2.84,5.47,3.07,3.28,5.06,1.78,2.27,,
Total,28.25,30.97,26.41,29.27,27.62,37.43,24.06,31.53,27.23,33.32,,
Calc annual,28.25,30.97,26.41,29.27,27.62,37.43,24.06,31.53,27.23,33.32,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
