"MOBBERLEY BOYS SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2728/3/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,4.34,,,,,,,,
February,,,,1.01,,,,,,,,
March,,,,0.48,,,,,,,,
April,,,,2.19,,,,,,,,
May,,,,4.29,,,,,,,,
June,,,,,,,,,,,,
July,,3.38,,,,,,,,,,
August,,2.03,,,,,,,,,,
September,,2.02,,,,,,,,,,
October,,3.49,,,,,,,,,,
November,,0.59,,,,,,,,,,
December,,3.39,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,14.90,0.00,12.31,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
