"GRANTOWN-ON-SPEY (BIELDSIDE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5674/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,5.44,1.06,1.29,2.26,3.11,,,
February,,,,,1.44,3.42,1.09,1.87,1.44,,,
March,,,,,0.78,0.94,2.00,0.70,2.21,,,
April,,,,,2.35,1.14,3.66,2.36,2.30,,,
May,,,,,2.97,1.80,1.63,3.18,1.59,,,
June,,,,,3.15,3.02,3.49,4.67,1.76,,,
July,,,,,2.38,5.75,2.92,2.96,1.60,,,
August,,,,,2.84,4.02,0.11,5.32,4.73,,,
September,,,,,2.33,3.71,2.99,1.84,0.75,,,
October,,,,3.72,2.97,0.27,1.31,3.01,2.20,,,
November,,,,3.76,0.31,2.65,4.95,1.20,2.50,,,
December,,,,4.08,4.17,1.37,1.57,2.97,5.50,,,
Total,,,,,31.13,29.15,27.01,32.34,29.69,,,
Calc annual,0.00,0.00,0.00,11.56,31.13,29.15,27.01,32.34,29.69,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,NaN,,
