"DIDCOT (SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,821,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.29,,3.82,1.34,1.61,1.24,1.42,5.28,1.01,0.49,,
February,1.78,,0.81,1.09,1.67,1.83,1.33,0.73,1.19,4.18,,
March,2.52,,0.66,0.22,0.86,0.81,3.91,0.78,1.52,0.71,,
April,1.40,,0.55,1.42,1.16,1.52,2.32,1.47,1.50,1.78,,
May,1.64,,2.35,0.48,1.97,3.83,1.58,4.01,1.56,2.34,,
June,2.47,,1.65,1.57,2.30,1.70,1.39,2.28,0.36,1.47,,
July,4.18,,1.36,1.23,2.28,1.14,2.81,0.80,1.19,3.87,,
August,2.85,,1.50,1.68,1.40,3.66,0.61,3.09,1.26,3.04,,
September,0.28,,1.35,1.84,2.25,3.79,1.24,2.31,2.54,3.27,,
October,1.06,,2.37,3.20,2.70,0.91,0.38,2.51,6.91,0.49,,
November,2.89,,1.33,3.96,0.13,4.55,1.07,1.29,2.73,4.46,,
December,1.24,,1.01,1.46,3.74,1.66,1.81,3.56,1.04,1.19,,
Total,24.60,,18.76,19.49,22.07,26.64,19.87,28.11,22.81,27.29,,
Calc annual,24.60,0.00,18.76,19.49,22.07,26.64,19.87,28.11,22.81,27.29,,
Difference,0.00,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
