"MARKET HARBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2493/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,1.69,1.30,,,,,,,
February,,,,0.92,1.65,,,,,,,
March,,,,0.33,0.57,,,,,,,
April,,,,1.94,0.99,,,,,,,
May,,,,0.89,1.66,,,,,,,
June,,,,2.82,2.14,,,,,,,
July,,,,2.00,2.07,,,,,,,
August,,,,1.74,1.67,,,,,,,
September,,,,2.71,,,,,,,,
October,,,,2.43,,,,,,,,
November,,,,3.40,,,,,,,,
December,,,,1.28,,,,,,,,
Total,,,,22.15,,,,,,,,
Calc annual,0.00,0.00,0.00,22.15,12.05,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
