"BIRMINGHAM (STECHFORD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2481/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.13,2.88,4.71,2.84,1.70,2.12,1.79,4.53,1.41,0.73,,
February,2.52,1.04,1.48,1.58,2.25,2.77,1.88,1.42,0.71,4.52,,
March,2.55,1.85,1.08,0.21,0.75,0.80,5.75,1.27,1.49,1.26,,
April,1.60,1.68,0.87,2.12,0.85,2.47,2.41,1.50,2.41,1.98,,
May,3.27,3.21,3.41,0.50,3.03,2.67,2.71,2.15,2.85,1.57,,
June,0.84,0.27,1.83,1.35,2.72,3.63,1.62,2.78,0.32,2.50,,
July,3.82,1.90,0.63,2.29,2.42,1.44,3.40,1.67,3.52,2.58,,
August,4.15,3.52,1.51,2.15,2.19,5.34,0.42,3.73,1.76,3.32,,
September,0.57,1.40,1.52,2.62,1.35,3.64,1.30,2.63,1.29,3.76,,
October,2.59,2.61,2.08,2.76,3.64,0.56,0.44,2.69,5.57,0.64,,
November,2.97,1.43,1.45,4.20,0.30,5.82,1.76,1.27,3.32,4.18,,
December,1.40,2.53,1.00,1.68,3.05,2.57,1.96,4.66,1.67,1.49,,
Total,29.41,24.32,21.57,24.30,24.25,33.83,25.44,30.30,26.32,28.53,,
Calc annual,29.41,24.32,21.57,24.30,24.25,33.83,25.44,30.30,26.32,28.53,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
