"NEWBURY (ARLINGTON MANOR GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,799/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.87,2.60,,,,,,,,,,
February,2.30,1.11,,,,,,,,,,
March,3.46,2.21,,,,,,,,,,
April,1.63,1.52,,,,,,,,,,
May,1.70,3.55,,,,,,,,,,
June,1.65,0.26,,,,,,,,,,
July,2.58,1.92,,,,,,,,,,
August,3.62,2.46,,,,,,,,,,
September,0.40,1.64,,,,,,,,,,
October,1.04,3.58,,,,,,,,,,
November,2.62,1.62,,,,,,,,,,
December,1.59,3.33,,,,,,,,,,
Total,25.46,25.80,,,,,,,,,,
Calc annual,25.46,25.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
