"CHISLEHURST (HOLBROOK LANE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,404,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.95,2.26,4.48,1.63,1.93,,,,,,,
February,1.77,0.75,1.45,1.00,1.18,,,,,,,
March,3.16,2.27,0.38,0.02,1.29,,,,,,,
April,1.46,1.10,1.27,1.02,1.21,,,,,,,
May,1.91,3.46,2.48,0.45,2.26,,,,,,,
June,2.18,1.12,1.65,2.33,1.68,,,,,,,
July,2.25,2.23,1.98,1.28,3.77,,,,,,,
August,4.45,2.61,1.24,3.45,1.70,,,,,,,
September,0.72,2.33,1.98,2.87,1.04,,,,,,,
October,0.82,4.04,3.22,3.64,1.04,,,,,,,
November,2.95,1.92,1.73,4.10,0.25,,,,,,,
December,1.65,2.12,1.50,1.72,2.47,,,,,,,
Total,26.27,26.21,23.36,23.51,19.82,,,,,,,
Calc annual,26.27,26.21,23.36,23.51,19.82,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
