"THORNEY TOLL (ELM TREE FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1220/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.27,2.19,3.45,1.75,1.64,1.12,1.47,3.05,0.82,0.84,,
February,2.48,0.82,0.39,1.75,1.81,1.71,1.05,0.49,0.57,3.08,,
March,3.17,1.38,0.48,0.01,0.60,0.82,4.16,0.53,0.90,1.33,,
April,0.70,0.62,0.74,1.70,0.77,0.77,1.71,0.88,1.39,2.21,,
May,2.12,1.88,2.14,0.90,1.38,1.60,0.46,3.84,1.94,2.94,,
June,0.83,0.28,1.41,1.81,2.10,2.59,3.48,2.03,0.72,2.17,,
July,2.96,2.10,0.94,2.08,1.16,2.50,3.00,1.46,2.74,3.00,,
August,3.02,1.68,1.77,2.69,2.27,3.09,0.05,2.52,1.34,1.36,,
September,0.83,1.41,1.88,3.43,1.72,2.85,0.94,2.19,0.69,3.53,,
October,1.51,1.60,1.14,2.79,2.34,1.26,0.18,2.74,3.05,0.57,,
November,3.09,2.15,1.28,2.76,0.38,3.21,1.68,1.02,2.48,3.77,,
December,0.54,1.03,0.88,1.10,1.78,2.14,1.71,1.55,1.92,0.89,,
Total,23.52,17.14,16.50,22.77,17.95,23.66,19.89,22.30,18.56,25.69,,
Calc annual,23.52,17.14,16.50,22.77,17.95,23.66,19.89,22.30,18.56,25.69,,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,,
