"GLEN URQUHART HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5712/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.96,4.72,4.98,4.73,4.33,4.57,4.44,3.31,7.63,3.80,,
February,2.55,2.32,4.47,3.03,4.54,4.05,0.52,5.99,4.41,4.90,,
March,2.26,0.66,2.67,1.97,2.47,1.54,2.12,2.58,2.89,2.46,,
April,1.58,1.72,3.70,1.64,1.57,1.82,9.25,3.43,2.37,5.24,,
May,2.35,2.40,3.38,2.57,3.04,1.42,2.28,2.77,1.70,1.31,,
June,0.54,0.99,2.26,3.10,2.71,3.46,3.84,3.86,1.17,1.48,,
July,1.78,2.06,2.21,1.82,2.09,5.59,2.32,3.61,0.86,1.41,,
August,4.32,2.85,3.97,1.49,1.30,1.95,0.49,7.17,4.53,3.72,,
September,1.20,4.40,2.36,3.59,3.08,5.21,4.42,3.62,1.29,6.70,,
October,3.94,4.59,4.79,5.03,4.41,0.39,1.14,2.76,2.92,3.86,,
November,5.77,1.68,3.95,4.22,0.27,3.26,8.57,3.06,2.12,4.32,,
December,7.37,4.88,1.86,4.40,3.69,3.15,2.53,6.13,8.84,4.36,,
Total,34.62,33.27,40.60,37.59,33.50,36.41,41.92,48.29,40.73,43.56,,
Calc annual,34.62,33.27,40.60,37.59,33.50,36.41,41.92,48.29,40.73,43.56,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
