"DARLASTON (SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2332,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.33,2.89,5.02,2.53,1.31,1.38,1.59,4.30,1.32,0.54,,
February,2.14,0.87,1.40,1.53,2.00,2.93,1.38,1.20,0.70,4.09,,
March,2.66,1.47,0.84,0.38,0.85,0.65,5.05,1.04,1.60,0.92,,
April,1.40,1.46,0.87,1.87,1.05,1.57,2.17,1.67,2.22,1.51,,
May,3.02,3.75,2.97,0.65,3.18,2.48,2.58,1.77,2.25,1.55,,
June,0.73,0.79,1.31,1.36,2.79,2.35,1.84,3.00,0.29,1.49,,
July,2.98,1.91,0.85,2.21,1.69,1.80,4.19,1.72,1.99,2.62,,
August,3.82,2.54,1.43,1.53,1.74,5.63,0.91,4.01,1.31,3.06,,
September,0.64,1.25,2.26,2.85,1.05,3.47,1.58,2.69,0.99,3.89,,
October,2.24,2.55,1.87,2.96,3.52,0.58,0.40,2.11,5.45,0.68,,
November,3.00,1.05,1.58,4.02,0.26,5.14,1.68,1.53,2.66,3.80,,
December,1.55,3.00,1.12,1.49,2.52,2.86,2.16,4.00,1.34,1.60,,
Total,27.51,23.53,21.52,23.38,21.96,30.84,25.53,29.04,22.12,25.75,,
Calc annual,27.51,23.53,21.52,23.38,21.96,30.84,25.53,29.04,22.12,25.75,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
