"SCUNTHORPE (BRUMBY SECONDARY MODERN SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2585/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.83,2.67,3.81,2.26,2.98,2.57,2.11,4.16,0.90,1.01,,
February,2.97,0.83,0.62,1.56,1.65,2.95,2.90,1.09,0.47,3.73,,
March,3.08,1.73,0.49,0.38,0.60,1.73,4.74,0.50,1.34,1.26,,
April,1.06,1.10,0.77,2.51,1.37,1.31,1.57,1.42,1.76,2.94,,
May,1.56,3.11,2.27,1.89,1.56,1.40,1.06,1.55,1.39,2.47,,
June,0.39,1.46,2.28,2.00,3.16,2.33,2.38,3.15,0.46,1.05,,
July,4.14,1.96,1.70,1.75,2.46,2.41,2.03,1.29,3.39,2.48,,
August,3.84,2.77,2.59,4.04,2.39,5.38,0.20,3.08,2.32,2.24,,
September,0.59,1.77,3.28,3.42,1.15,3.55,0.72,1.64,0.84,,,
October,3.25,2.12,1.81,2.84,2.27,1.18,0.97,1.66,2.85,,,
November,2.75,1.65,1.98,4.25,0.78,5.02,1.48,1.22,3.90,,,
December,0.51,1.97,0.95,1.30,1.27,2.64,2.13,2.68,1.28,,,
Total,26.97,23.14,22.55,28.20,21.64,32.47,22.29,23.44,20.90,,,
Calc annual,26.97,23.14,22.55,28.20,21.64,32.47,22.29,23.44,20.90,17.18,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
