"BALA (CRAIG NANT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4327/5/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.01,7.53,12.18,12.74,7.45,13.50,8.77,20.62,7.33,4.71,,
February,8.32,2.69,8.60,3.83,11.88,14.86,1.79,9.82,4.97,11.61,,
March,6.63,3.90,2.80,1.80,2.44,2.54,10.41,5.85,4.17,4.22,,
April,2.04,4.36,4.03,5.16,4.52,2.19,6.70,4.33,7.81,6.00,,
May,2.76,5.47,4.75,5.56,5.62,3.31,4.52,2.56,6.64,2.12,,
June,0.82,0.50,7.50,6.12,5.11,5.99,3.70,8.66,1.57,4.06,,
July,1.80,7.81,6.16,4.78,2.60,3.58,4.97,3.31,3.24,8.87,,
August,7.31,6.66,9.99,4.64,2.94,8.07,0.85,9.40,5.75,11.01,,
September,1.57,5.70,5.39,9.05,2.56,7.31,4.34,7.83,2.18,12.51,,
October,10.02,7.91,4.37,9.44,6.91,1.34,1.84,6.49,13.08,7.07,,
November,3.58,1.56,6.41,12.42,0.76,11.03,15.23,6.11,10.17,7.34,,
December,4.28,8.83,3.44,10.28,6.19,10.32,8.64,10.28,17.98,6.84,,
Total,52.14,62.92,75.62,85.82,58.98,84.04,71.76,95.26,84.89,86.36,,
Calc annual,52.14,62.92,75.62,85.82,58.98,84.04,71.76,95.26,84.89,86.36,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
