"SETTLE (GAS WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3090,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.21,5.94,7.90,6.16,5.05,5.30,4.81,10.46,2.84,3.41,,
February,5.08,1.79,3.44,2.21,5.93,6.14,1.23,3.66,3.76,8.07,,
March,3.24,3.51,2.07,0.68,2.01,1.31,6.05,2.84,1.60,2.28,,
April,2.02,2.27,2.99,3.54,3.28,1.21,5.48,2.75,5.45,3.14,,
May,2.15,4.15,3.67,2.75,3.86,2.02,3.18,1.43,2.42,1.59,,
June,0.31,0.88,3.61,3.37,4.95,3.55,2.48,5.98,0.94,2.47,,
July,2.22,3.80,3.43,3.60,2.80,4.54,3.83,1.54,2.64,4.41,,
August,6.98,5.19,6.31,2.23,2.93,8.33,0.14,4.73,2.39,8.16,,
September,0.72,2.51,4.27,6.95,4.00,6.77,4.04,4.17,1.14,7.59,,
October,7.26,5.34,3.67,5.89,7.54,1.13,0.93,2.43,4.75,3.83,,
November,2.84,1.80,3.27,8.52,0.32,8.03,7.20,3.25,6.68,5.41,,
December,3.50,3.53,3.04,4.76,2.81,5.24,2.88,4.72,9.41,2.97,,
Total,37.53,40.71,47.67,50.66,45.48,53.57,42.25,47.96,44.02,53.33,,
Calc annual,37.53,40.71,47.67,50.66,45.48,53.57,42.25,47.96,44.02,53.33,,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,,
