"KETTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2523/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.08,2.30,3.10,1.57,1.64,1.49,1.75,4.24,1.28,1.01,,
February,1.80,1.02,0.41,1.46,1.36,2.08,1.30,1.17,0.84,3.52,,
March,3.53,1.73,0.65,0.28,0.43,1.03,4.00,0.61,1.29,0.75,,
April,1.55,0.79,0.66,2.07,0.88,1.42,2.10,1.33,2.25,1.92,,
May,2.55,2.39,1.91,1.19,2.03,2.14,1.52,2.73,1.79,2.39,,
June,0.89,1.13,1.85,2.48,1.54,3.26,2.57,3.83,0.65,2.18,,
July,4.57,1.95,0.76,1.90,1.46,2.00,1.80,1.24,2.14,2.80,,
August,3.40,1.61,1.85,2.86,1.38,4.35,0.03,3.64,1.29,1.43,,
September,0.45,0.77,1.82,3.26,1.06,2.74,1.19,2.50,1.60,3.01,,
October,1.82,2.13,1.37,2.12,2.19,1.58,0.25,2.67,3.89,0.77,,
November,2.78,2.42,1.07,2.72,0.54,5.02,0.91,1.58,2.72,4.07,,
December,0.45,1.24,0.72,0.93,2.48,2.63,2.01,1.94,1.36,1.36,,
Total,26.87,19.48,16.17,22.84,16.99,29.74,19.43,27.48,21.10,25.21,,
Calc annual,26.87,19.48,16.17,22.84,16.99,29.74,19.43,27.48,21.10,25.21,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
