"LEAGRAVE (THORNHILL ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1162/4,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.66,2.76,4.46,,,,,,,,,
February,2.20,0.88,1.18,,,,,,,,,
March,2.89,1.42,0.65,,,,,,,,,
April,1.24,1.17,0.85,,,,,,,,,
May,2.10,2.75,2.24,,,,,,,,,
June,1.18,0.36,2.25,,,,,,,,,
July,3.21,2.74,0.93,,,,,,,,,
August,3.83,2.71,1.41,,,,,,,,,
September,0.71,1.03,1.15,,,,,,,,,
October,1.38,3.02,2.21,,,,,,,,,
November,2.62,1.67,1.12,,,,,,,,,
December,1.12,2.19,1.44,,,,,,,,,
Total,25.14,22.70,19.89,,,,,,,,,
Calc annual,25.14,22.70,19.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
