"READING (SEED TRIAL GROUNDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,781/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.55,3.01,4.11,1.42,1.24,1.72,1.35,4.10,1.27,0.52,,
February,2.10,1.02,1.12,1.01,1.61,2.17,1.06,0.84,1.11,3.53,,
March,2.57,1.75,0.50,0.12,0.67,0.90,4.46,0.68,1.60,0.74,,
April,1.50,1.23,0.75,1.19,1.05,2.08,1.84,1.03,1.22,2.02,,
May,1.35,2.91,1.95,0.32,1.56,3.25,1.71,2.83,1.70,1.29,,
June,1.96,0.45,1.15,1.42,2.56,2.26,1.13,1.41,0.41,1.79,,
July,4.61,1.52,1.57,1.51,2.38,1.86,1.36,0.64,1.03,4.22,,
August,3.98,1.52,1.36,1.26,1.55,3.62,0.20,2.34,1.46,2.72,,
September,0.10,1.03,1.39,1.98,1.97,3.34,0.85,2.26,1.38,2.87,,
October,1.42,3.47,3.30,3.24,3.08,1.42,0.43,2.08,6.59,0.46,,
November,2.60,1.49,1.65,3.87,0.17,4.33,1.07,1.48,2.63,4.62,,
December,1.25,2.61,1.13,1.50,2.59,2.10,2.13,2.96,1.05,1.51,,
Total,25.99,22.01,19.98,18.84,20.43,29.05,17.59,22.65,21.45,26.29,,
Calc annual,25.99,22.01,19.98,18.84,20.43,29.05,17.59,22.65,21.45,26.29,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,,
