"COLINTON (FIRHILL TANK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5136,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.92,3.21,2.30,1.63,3.43,2.30,2.73,5.70,2.28,1.42,,
February,3.06,1.53,1.24,0.98,3.27,1.66,1.69,2.32,1.83,2.99,,
March,2.59,1.13,1.50,0.55,1.15,1.76,4.12,1.26,0.87,2.41,,
April,1.29,1.41,0.93,1.72,1.25,0.45,3.52,1.81,1.45,2.42,,
May,2.85,1.68,2.86,2.34,3.72,2.21,3.41,2.61,2.53,2.29,,
June,0.72,0.96,1.69,2.40,1.44,2.18,2.57,4.49,1.29,1.66,,
July,2.68,2.58,1.77,2.62,2.87,3.10,3.32,3.26,2.54,3.98,,
August,2.96,2.12,3.25,3.13,3.19,3.78,0.21,10.27,2.87,2.91,,
September,0.84,2.58,1.25,4.82,3.66,3.17,1.36,2.97,1.71,5.25,,
October,3.05,2.31,3.06,2.96,4.08,0.95,1.37,1.44,5.22,2.15,,
November,1.87,0.58,0.76,5.29,0.52,3.75,3.18,2.67,3.31,3.95,,
December,0.90,1.25,0.80,1.92,2.36,2.09,2.30,2.94,4.29,1.95,,
Total,24.73,21.34,21.41,30.36,30.94,27.40,29.78,41.74,30.19,33.38,,
Calc annual,24.73,21.34,21.41,30.36,30.94,27.40,29.78,41.74,30.19,33.38,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
