"EWDEN (MORE HALL RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3139/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.76,3.14,4.67,4.61,3.52,4.62,3.54,7.55,1.71,1.66,,
February,4.06,1.11,1.90,1.87,3.60,4.67,3.25,2.67,1.81,6.31,,
March,5.87,2.09,1.19,0.67,0.90,1.75,6.25,1.27,1.13,1.35,,
April,2.52,1.67,2.12,2.58,2.22,1.55,3.57,1.98,3.15,3.76,,
May,2.69,3.77,3.04,3.00,4.07,2.82,2.57,1.78,1.98,1.88,,
June,0.23,1.18,1.55,1.89,3.73,3.67,2.89,3.66,0.46,0.94,,
July,2.30,2.26,1.11,2.62,1.52,2.90,1.93,1.05,4.24,1.70,,
August,3.04,3.93,2.93,2.69,2.90,4.69,0.47,4.86,1.99,3.74,,
September,0.33,1.69,3.77,4.57,1.15,5.75,1.21,1.66,1.28,3.82,,
October,4.00,2.71,2.38,3.30,5.54,1.86,0.74,1.29,3.33,1.34,,
November,3.63,1.43,2.89,6.89,0.51,7.17,3.09,1.11,5.31,5.43,,
December,1.38,2.40,1.52,3.54,2.57,3.44,3.67,3.69,4.99,1.74,,
Total,33.81,27.38,29.07,38.23,32.23,44.89,33.18,32.57,31.38,33.67,,
Calc annual,33.81,27.38,29.07,38.23,32.23,44.89,33.18,32.57,31.38,33.67,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
