"TERRINGTON ST CLEMENT (SEC SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1471/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,4.07,0.85,0.97,,
February,,,,,,,,0.67,0.68,3.35,,
March,,,,,,,,0.65,0.79,0.57,,
April,,,,,,,,1.47,1.70,2.18,,
May,,,,,,,,3.98,2.29,2.04,,
June,,,,,,,,3.17,0.69,1.91,,
July,,,,,,,,1.78,1.46,3.52,,
August,,,,,,,,3.10,2.19,3.40,,
September,,,,,,,,1.74,0.89,2.52,,
October,,,,,,,,2.86,3.32,0.95,,
November,,,,,,,,1.13,1.91,3.35,,
December,,,,,,,,1.54,1.38,1.57,,
Total,,,,,,,,26.16,18.15,26.33,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.16,18.15,26.33,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
